filename,width,height,class,xmin,ymin,xmax,ymax
0_image_44550.png,1280,720,parcel,582,57,619,75
0_image_44775.png,1280,720,parcel,483,527,696,645
0_image_44775.png,1280,720,parcel,558,176,732,249
0_image_44775.png,1280,720,parcel,552,131,674,166
0_image_44775.png,1280,720,parcel,555,111,672,136
0_image_44775.png,1280,720,parcel,570,82,642,116
0_image_44775.png,1280,720,parcel,572,45,614,67
0_image_450.png,1280,720,parcel,542,58,701,175
0_image_450.png,1280,720,parcel,575,45,636,63
0_image_4500.png,1280,720,parcel,575,120,669,161
0_image_4500.png,1280,720,parcel,586,89,647,111
0_image_4500.png,1280,720,nonParcel,413,158,474,209
0_image_4500.png,1280,720,nonParcel,928,258,1013,382
0_image_4500.png,1280,720,parcel,567,67,624,86
0_image_4725.png,1280,720,parcel,561,331,751,391
0_image_4725.png,1280,720,parcel,564,250,747,329
0_image_4725.png,1280,720,parcel,552,143,719,182
0_image_4725.png,1280,720,parcel,584,117,634,132
0_image_4725.png,1280,720,parcel,573,95,651,116
0_image_4725.png,1280,720,parcel,579,71,627,93
0_image_4950.png,1280,720,parcel,483,368,747,534
0_image_4950.png,1280,720,parcel,574,231,725,270
0_image_4950.png,1280,720,parcel,578,163,682,189
0_image_4950.png,1280,720,parcel,563,112,641,140
0_image_4950.png,1280,720,parcel,572,93,615,108
0_image_4950.png,1280,720,parcel,578,72,631,91
0_image_5175.png,1280,720,parcel,556,335,700,457
0_image_5175.png,1280,720,parcel,631,322,801,384
0_image_5175.png,1280,720,parcel,568,256,725,297
0_image_5175.png,1280,720,parcel,572,193,738,254
0_image_5175.png,1280,720,parcel,563,116,658,158
0_image_5175.png,1280,720,parcel,575,90,629,109
0_image_5175.png,1280,720,parcel,582,62,629,79
0_image_5400.png,1280,720,parcel,420,425,717,558
0_image_5400.png,1280,720,parcel,710,466,825,538
0_image_5400.png,1280,720,parcel,592,203,697,240
0_image_5400.png,1280,720,parcel,581,114,636,145
0_image_5400.png,1280,720,parcel,578,86,672,109
0_image_5625.png,1280,720,parcel,504,367,736,461
0_image_5625.png,1280,720,parcel,550,181,692,243
0_image_5625.png,1280,720,parcel,551,139,728,221
0_image_5625.png,1280,720,parcel,591,111,647,144
0_image_5625.png,1280,720,parcel,565,85,614,103
0_image_5625.png,1280,720,parcel,572,61,627,80
0_image_5850.png,1280,720,parcel,506,434,792,508
0_image_5850.png,1280,720,parcel,634,294,782,350
0_image_5850.png,1280,720,parcel,567,193,722,240
0_image_5850.png,1280,720,parcel,570,140,669,180
0_image_5850.png,1280,720,parcel,574,95,641,122
0_image_5850.png,1280,720,nonParcel,405,154,477,216
0_image_5850.png,1280,720,nonParcel,925,249,1009,361
0_image_5850.png,1280,720,parcel,573,71,634,95
0_image_5850.png,1280,720,parcel,574,49,618,73
0_image_6075.png,1280,720,parcel,443,456,736,563
0_image_6075.png,1280,720,parcel,520,243,818,367
0_image_6075.png,1280,720,parcel,584,193,688,222
0_image_6075.png,1280,720,parcel,588,136,661,172
0_image_6075.png,1280,720,parcel,558,113,659,134
0_image_6075.png,1280,720,parcel,577,70,629,99
0_image_6300.png,1280,720,parcel,378,456,743,612
0_image_6300.png,1280,720,parcel,581,358,783,436
0_image_6300.png,1280,720,parcel,579,258,763,318
0_image_6300.png,1280,720,parcel,559,208,690,253
0_image_6300.png,1280,720,parcel,577,168,634,200
0_image_6300.png,1280,720,parcel,545,76,649,108
0_image_6300.png,1280,720,parcel,584,116,650,145
0_image_6300.png,1280,720,parcel,573,56,623,79
0_image_6525.png,1280,720,parcel,541,345,738,470
0_image_6525.png,1280,720,parcel,556,285,764,344
0_image_6525.png,1280,720,parcel,586,257,677,285
0_image_6525.png,1280,720,parcel,577,154,702,254
0_image_6525.png,1280,720,parcel,551,72,661,164
0_image_6525.png,1280,720,parcel,577,41,615,70
0_image_675.png,1280,720,parcel,563,344,737,411
0_image_675.png,1280,720,parcel,559,257,764,340
0_image_675.png,1280,720,parcel,581,171,709,229
0_image_675.png,1280,720,parcel,579,138,673,175
0_image_675.png,1280,720,parcel,586,108,652,131
0_image_675.png,1280,720,parcel,578,85,627,107
0_image_675.png,1280,720,parcel,574,56,624,82
0_image_675.png,1280,720,parcel,573,27,605,53
0_image_6750.png,1280,720,parcel,515,457,743,571
0_image_6750.png,1280,720,parcel,565,362,751,431
0_image_6750.png,1280,720,parcel,582,257,731,354
0_image_6750.png,1280,720,parcel,588,230,714,268
0_image_6750.png,1280,720,parcel,565,195,696,232
0_image_6750.png,1280,720,parcel,546,164,647,198
0_image_6750.png,1280,720,parcel,544,162,645,196
0_image_6750.png,1280,720,parcel,593,107,640,134
0_image_6750.png,1280,720,parcel,601,79,649,99
0_image_6750.png,1280,720,parcel,569,71,623,86
0_image_6750.png,1280,720,parcel,573,36,618,62
0_image_6975.png,1280,720,parcel,587,279,756,340
0_image_6975.png,1280,720,parcel,561,194,679,229
0_image_6975.png,1280,720,parcel,577,143,681,177
0_image_6975.png,1280,720,parcel,567,113,668,141
0_image_6975.png,1280,720,parcel,573,85,641,112
0_image_6975.png,1280,720,parcel,561,47,636,75
0_image_7200.png,1280,720,parcel,282,430,740,639
0_image_7200.png,1280,720,parcel,532,273,790,358
0_image_7200.png,1280,720,parcel,540,240,722,263
0_image_7200.png,1280,720,parcel,587,206,695,247
0_image_7200.png,1280,720,parcel,549,172,691,212
0_image_7200.png,1280,720,parcel,570,139,670,176
0_image_7200.png,1280,720,nonParcel,401,153,470,206
0_image_7200.png,1280,720,nonParcel,934,268,1011,388
0_image_7200.png,1280,720,parcel,573,106,643,135
0_image_7200.png,1280,720,parcel,572,76,627,102
0_image_7425.png,1280,720,parcel,461,77,511,98
0_image_7425.png,1280,720,parcel,388,481,668,606
0_image_7425.png,1280,720,parcel,517,422,696,495
0_image_7425.png,1280,720,parcel,552,247,724,393
0_image_7425.png,1280,720,parcel,550,180,728,249
0_image_7425.png,1280,720,parcel,565,114,656,150
0_image_7425.png,1280,720,parcel,555,94,663,127
0_image_7425.png,1280,720,parcel,553,92,661,125
0_image_7425.png,1280,720,parcel,574,68,628,89
0_image_7425.png,1280,720,parcel,579,48,628,68
0_image_7650.png,1280,720,parcel,327,516,667,685
0_image_7650.png,1280,720,parcel,509,391,758,538
0_image_7650.png,1280,720,parcel,559,334,750,422
0_image_7650.png,1280,720,parcel,574,181,710,263
0_image_7650.png,1280,720,parcel,602,130,659,181
0_image_7650.png,1280,720,parcel,559,114,643,135
0_image_7650.png,1280,720,parcel,545,72,669,111
0_image_7650.png,1280,720,parcel,574,58,619,79
0_image_7875.png,1280,720,parcel,558,314,756,384
0_image_7875.png,1280,720,parcel,563,281,747,323
0_image_7875.png,1280,720,parcel,595,175,690,213
0_image_7875.png,1280,720,parcel,575,156,681,179
0_image_7875.png,1280,720,parcel,564,127,645,147
0_image_7875.png,1280,720,parcel,573,97,632,117
0_image_7875.png,1280,720,parcel,568,59,642,95
0_image_8100.png,1280,720,parcel,543,284,791,384
0_image_8100.png,1280,720,parcel,565,221,656,256
0_image_8100.png,1280,720,parcel,579,173,695,200
0_image_8100.png,1280,720,parcel,549,123,704,198
0_image_8100.png,1280,720,parcel,554,76,637,123
0_image_8100.png,1280,720,parcel,567,44,619,73
0_image_8325.png,1280,720,parcel,231,417,719,704
0_image_8325.png,1280,720,parcel,549,364,791,464
0_image_8325.png,1280,720,parcel,522,217,775,302
0_image_8325.png,1280,720,parcel,549,189,720,223
0_image_8325.png,1280,720,parcel,558,167,669,188
0_image_8325.png,1280,720,parcel,555,111,674,156
0_image_8325.png,1280,720,nonParcel,402,153,464,225
0_image_8325.png,1280,720,nonParcel,931,275,1008,371
0_image_8325.png,1280,720,parcel,547,59,658,116
0_image_8550.png,1280,720,parcel,537,263,746,368
0_image_8550.png,1280,720,parcel,528,177,720,254
0_image_8550.png,1280,720,parcel,592,152,665,181
0_image_8550.png,1280,720,parcel,567,106,640,141
0_image_8550.png,1280,720,parcel,573,72,633,109
0_image_8550.png,1280,720,parcel,572,34,629,71
0_image_8775.png,1280,720,parcel,496,393,758,504
0_image_8775.png,1280,720,parcel,550,211,734,306
0_image_8775.png,1280,720,parcel,577,122,669,154
0_image_8775.png,1280,720,parcel,569,84,638,112
0_image_8775.png,1280,720,parcel,565,49,628,88
0_image_900.png,1280,720,parcel,564,400,777,476
0_image_900.png,1280,720,parcel,542,302,767,382
0_image_900.png,1280,720,parcel,555,217,723,303
0_image_900.png,1280,720,parcel,574,191,678,221
0_image_900.png,1280,720,parcel,560,145,705,197
0_image_900.png,1280,720,parcel,575,114,658,148
0_image_900.png,1280,720,parcel,564,81,634,107
0_image_900.png,1280,720,parcel,573,63,625,82
0_image_9000.png,1280,720,parcel,523,263,737,377
0_image_9000.png,1280,720,parcel,593,214,686,264
0_image_9000.png,1280,720,parcel,617,185,750,217
0_image_9000.png,1280,720,parcel,558,118,665,181
0_image_9000.png,1280,720,parcel,581,103,634,127
0_image_9000.png,1280,720,parcel,569,64,637,89
0_image_9000.png,1280,720,parcel,578,47,614,63
0_image_9225.png,1280,720,parcel,355,508,651,667
0_image_9225.png,1280,720,parcel,546,163,691,239
0_image_9225.png,1280,720,parcel,564,123,659,162
0_image_9225.png,1280,720,parcel,565,75,624,97
0_image_9225.png,1280,720,parcel,579,61,629,73
0_image_9450.png,1280,720,parcel,628,232,767,270
0_image_9450.png,1280,720,parcel,528,191,647,253
0_image_9450.png,1280,720,parcel,559,117,670,176
0_image_9450.png,1280,720,parcel,586,64,633,82
0_image_9450.png,1280,720,nonParcel,402,157,467,223
0_image_9450.png,1280,720,nonParcel,933,268,1001,368
0_image_9450.png,1280,720,parcel,573,48,613,62
0_image_9675.png,1280,720,parcel,359,547,658,699
0_image_9675.png,1280,720,parcel,390,371,734,532
0_image_9675.png,1280,720,parcel,647,197,740,253
0_image_9675.png,1280,720,parcel,582,99,637,141
0_image_9675.png,1280,720,parcel,572,67,641,93
0_image_9675.png,1280,720,parcel,573,32,613,58
0_image_9900.png,1280,720,parcel,569,249,738,297
0_image_9900.png,1280,720,parcel,579,207,696,249
0_image_9900.png,1280,720,parcel,578,121,647,147
0_image_9900.png,1280,720,parcel,563,75,636,113
0_image_9900.png,1280,720,parcel,556,8,634,68
1_image_1575.png,1280,720,nonParcel,395,148,463,218
1_image_1575.png,1280,720,nonParcel,932,268,1015,397
1_image_2475.png,1280,720,nonParcel,413,150,473,204
1_image_2475.png,1280,720,nonParcel,931,264,1009,385
1_image_3600.png,1280,720,nonParcel,413,144,475,220
1_image_3600.png,1280,720,nonParcel,929,262,1004,398
1_image_4500.png,1280,720,nonParcel,408,143,469,230
1_image_4500.png,1280,720,nonParcel,941,273,1009,399
1_image_5625.png,1280,720,nonParcel,417,152,469,220
1_image_5625.png,1280,720,nonParcel,929,259,1006,391
1_image_6300.png,1280,720,nonParcel,411,159,473,217
1_image_6300.png,1280,720,nonParcel,925,252,991,389
1_image_900.png,1280,720,nonParcel,415,141,473,200
1_image_900.png,1280,720,nonParcel,933,270,995,372
2_image_10125.png,1280,720,parcel,522,330,590,386
2_image_10125.png,1280,720,parcel,505,194,570,230
2_image_10125.png,1280,720,parcel,517,164,567,180
2_image_10350.png,1280,720,parcel,442,427,681,499
2_image_10350.png,1280,720,parcel,497,273,591,322
2_image_10350.png,1280,720,parcel,511,235,568,266
2_image_10350.png,1280,720,parcel,522,217,565,241
2_image_10350.png,1280,720,parcel,513,188,567,211
2_image_10350.png,1280,720,parcel,522,175,554,189
2_image_10575.png,1280,720,parcel,456,312,627,379
2_image_10575.png,1280,720,parcel,509,248,574,282
2_image_10575.png,1280,720,parcel,510,213,570,244
2_image_10575.png,1280,720,parcel,518,179,565,199
2_image_10800.png,1280,720,parcel,454,589,645,693
2_image_10800.png,1280,720,parcel,468,532,622,600
2_image_10800.png,1280,720,parcel,487,332,615,423
2_image_10800.png,1280,720,parcel,505,249,597,309
2_image_10800.png,1280,720,parcel,515,202,572,232
2_image_10800.png,1280,720,parcel,522,168,554,193
2_image_11025.png,1280,720,parcel,487,445,619,518
2_image_11025.png,1280,720,parcel,495,298,584,339
2_image_11025.png,1280,720,parcel,532,266,578,299
2_image_11025.png,1280,720,parcel,511,221,563,240
2_image_11025.png,1280,720,parcel,502,191,575,218
2_image_11250.png,1280,720,parcel,469,523,645,614
2_image_11250.png,1280,720,parcel,499,445,605,490
2_image_11250.png,1280,720,parcel,495,372,605,425
2_image_11250.png,1280,720,parcel,492,208,583,250
2_image_11250.png,1280,720,parcel,509,186,572,218
2_image_11250.png,1280,720,parcel,517,150,563,176
2_image_11475.png,1280,720,parcel,490,388,600,439
2_image_11475.png,1280,720,parcel,496,300,586,347
2_image_11475.png,1280,720,parcel,511,261,577,289
2_image_11475.png,1280,720,parcel,515,204,572,236
2_image_11475.png,1280,720,parcel,508,177,575,199
2_image_11700.png,1280,720,parcel,445,417,646,525
2_image_11700.png,1280,720,parcel,509,367,583,409
2_image_11700.png,1280,720,parcel,467,321,601,379
2_image_11700.png,1280,720,parcel,470,299,619,340
2_image_11700.png,1280,720,parcel,515,179,565,208
2_image_11700.png,1280,720,parcel,515,223,565,244
2_image_11925.png,1280,720,parcel,473,441,608,523
2_image_11925.png,1280,720,parcel,513,353,597,402
2_image_11925.png,1280,720,parcel,504,286,583,340
2_image_11925.png,1280,720,parcel,509,238,569,270
2_image_11925.png,1280,720,parcel,513,212,564,232
2_image_11925.png,1280,720,parcel,519,175,559,204
2_image_12150.png,1280,720,parcel,458,556,647,673
2_image_12150.png,1280,720,parcel,436,418,625,576
2_image_12150.png,1280,720,parcel,490,311,609,397
2_image_12150.png,1280,720,parcel,496,243,582,321
2_image_12150.png,1280,720,parcel,510,203,578,252
2_image_12150.png,1280,720,parcel,515,180,564,212
2_image_12150.png,1280,720,parcel,522,153,563,176
2_image_12375.png,1280,720,parcel,470,436,625,523
2_image_12375.png,1280,720,parcel,506,286,583,353
2_image_12375.png,1280,720,parcel,473,275,604,329
2_image_12375.png,1280,720,parcel,518,190,564,223
2_image_12600.png,1280,720,parcel,497,421,597,506
2_image_12600.png,1280,720,parcel,513,248,583,284
2_image_12600.png,1280,720,parcel,505,217,574,257
2_image_12600.png,1280,720,parcel,513,176,560,209
2_image_12825.png,1280,720,parcel,496,345,583,390
2_image_12825.png,1280,720,parcel,506,262,572,293
2_image_13050.png,1280,720,parcel,487,441,631,500
2_image_13050.png,1280,720,parcel,491,370,605,417
2_image_13050.png,1280,720,parcel,481,270,617,366
2_image_13050.png,1280,720,parcel,514,231,570,267
2_image_13050.png,1280,720,parcel,504,199,578,235
2_image_13275.png,1280,720,parcel,506,430,575,480
2_image_13275.png,1280,720,parcel,456,380,611,430
2_image_13275.png,1280,720,parcel,450,335,556,375
2_image_13275.png,1280,720,parcel,549,320,640,370
2_image_13275.png,1280,720,parcel,508,247,573,286
2_image_13275.png,1280,720,parcel,499,213,581,252
2_image_13275.png,1280,720,parcel,508,188,573,222
2_image_13500.png,1280,720,parcel,464,399,615,498
2_image_13500.png,1280,720,parcel,499,308,575,336
2_image_13500.png,1280,720,parcel,514,247,568,280
2_image_13500.png,1280,720,parcel,517,213,561,238
2_image_13500.png,1280,720,parcel,508,179,577,220
2_image_13500.png,1280,720,parcel,519,164,558,193
2_image_13725.png,1280,720,parcel,441,479,640,554
2_image_13725.png,1280,720,parcel,472,300,606,408
2_image_13725.png,1280,720,parcel,508,250,574,293
2_image_13725.png,1280,720,parcel,495,213,592,264
2_image_13725.png,1280,720,parcel,497,172,575,203
2_image_13725.png,1280,720,parcel,515,202,565,225
2_image_13950.png,1280,720,parcel,487,440,625,494
2_image_13950.png,1280,720,parcel,493,361,609,452
2_image_13950.png,1280,720,parcel,491,322,591,353
2_image_13950.png,1280,720,parcel,502,250,577,293
2_image_13950.png,1280,720,parcel,501,195,574,253
2_image_13950.png,1280,720,parcel,514,168,565,200
2_image_13950.png,1280,720,parcel,470,613,632,706
2_image_14175.png,1280,720,parcel,431,411,641,512
2_image_14175.png,1280,720,parcel,500,349,600,411
2_image_14175.png,1280,720,parcel,486,264,595,339
2_image_14175.png,1280,720,parcel,504,213,569,248
2_image_14175.png,1280,720,parcel,515,185,564,213
2_image_14400.png,1280,720,parcel,395,491,792,702
2_image_14400.png,1280,720,parcel,481,413,593,503
2_image_14400.png,1280,720,parcel,499,316,599,368
2_image_14400.png,1280,720,parcel,515,245,569,279
2_image_14400.png,1280,720,parcel,509,207,567,231
2_image_14400.png,1280,720,parcel,520,181,561,197
2_image_14625.png,1280,720,parcel,527,434,597,475
2_image_14625.png,1280,720,parcel,490,359,605,438
2_image_14625.png,1280,720,parcel,496,340,596,372
2_image_14625.png,1280,720,parcel,499,264,578,335
2_image_14625.png,1280,720,parcel,508,227,573,256
2_image_14625.png,1280,720,parcel,492,193,592,249
2_image_14625.png,1280,720,parcel,502,164,555,191
2_image_14850.png,1280,720,parcel,465,497,628,573
2_image_14850.png,1280,720,parcel,484,445,620,494
2_image_14850.png,1280,720,parcel,486,336,581,397
2_image_14850.png,1280,720,parcel,497,306,581,343
2_image_14850.png,1280,720,parcel,515,273,567,290
2_image_14850.png,1280,720,parcel,510,235,567,264
2_image_14850.png,1280,720,parcel,513,191,564,217
2_image_15075.png,1280,720,parcel,474,498,640,582
2_image_15075.png,1280,720,parcel,446,372,651,443
2_image_15075.png,1280,720,parcel,493,284,591,330
2_image_15075.png,1280,720,parcel,513,197,569,226
2_image_15075.png,1280,720,parcel,504,164,568,191
2_image_15300.png,1280,720,parcel,465,625,592,679
2_image_15300.png,1280,720,parcel,510,434,619,504
2_image_15300.png,1280,720,parcel,483,343,564,376
2_image_15300.png,1280,720,parcel,504,259,588,325
2_image_15300.png,1280,720,parcel,509,234,563,261
2_image_15300.png,1280,720,parcel,504,190,584,235
2_image_15300.png,1280,720,parcel,514,170,561,189
2_image_15525.png,1280,720,parcel,487,508,597,606
2_image_15525.png,1280,720,parcel,493,380,611,481
2_image_15525.png,1280,720,parcel,461,318,640,422
2_image_15525.png,1280,720,parcel,495,275,588,321
2_image_15525.png,1280,720,parcel,474,254,604,290
2_image_15525.png,1280,720,parcel,519,226,563,254
2_image_15525.png,1280,720,parcel,504,184,570,229
2_image_1575.png,1280,720,parcel,483,241,599,326
2_image_1575.png,1280,720,parcel,517,214,565,252
2_image_15750.png,1280,720,parcel,490,341,601,439
2_image_15750.png,1280,720,parcel,475,270,475,270
2_image_15750.png,1280,720,parcel,500,218,591,306
2_image_15750.png,1280,720,parcel,501,181,577,227
2_image_15975.png,1280,720,parcel,436,470,664,667
2_image_15975.png,1280,720,parcel,481,399,602,479
2_image_15975.png,1280,720,parcel,467,314,618,370
2_image_15975.png,1280,720,parcel,493,252,588,320
2_image_15975.png,1280,720,parcel,504,199,581,247
2_image_15975.png,1280,720,parcel,502,182,575,211
2_image_16200.png,1280,720,parcel,459,307,633,399
2_image_16200.png,1280,720,parcel,517,199,560,222
2_image_16200.png,1280,720,parcel,510,176,559,199
2_image_16425.png,1280,720,parcel,419,509,690,716
2_image_16425.png,1280,720,parcel,522,454,627,517
2_image_16425.png,1280,720,parcel,499,400,584,448
2_image_16425.png,1280,720,parcel,505,356,600,394
2_image_16425.png,1280,720,parcel,487,306,588,349
2_image_16425.png,1280,720,parcel,504,282,590,316
2_image_16425.png,1280,720,parcel,510,245,568,282
2_image_16425.png,1280,720,parcel,501,180,577,226
2_image_16425.png,1280,720,parcel,518,140,560,173
2_image_16650.png,1280,720,parcel,531,548,637,635
2_image_16650.png,1280,720,parcel,469,303,610,429
2_image_16650.png,1280,720,parcel,508,258,570,299
2_image_16650.png,1280,720,parcel,506,200,574,239
2_image_16650.png,1280,720,parcel,508,175,556,199
2_image_16875.png,1280,720,parcel,479,390,601,448
2_image_16875.png,1280,720,parcel,525,311,582,345
2_image_16875.png,1280,720,parcel,510,230,570,261
2_image_16875.png,1280,720,parcel,525,204,575,229
2_image_17100.png,1280,720,parcel,510,275,590,316
2_image_17100.png,1280,720,parcel,502,199,570,240
2_image_17100.png,1280,720,parcel,514,180,555,211
2_image_17325.png,1280,720,parcel,491,440,625,500
2_image_17325.png,1280,720,parcel,511,243,575,272
2_image_17325.png,1280,720,parcel,513,194,568,226
2_image_17325.png,1280,720,parcel,513,167,568,198
2_image_17550.png,1280,720,parcel,417,589,696,694
2_image_17550.png,1280,720,parcel,497,245,569,339
2_image_17550.png,1280,720,parcel,511,222,574,239
2_image_17550.png,1280,720,parcel,501,198,567,222
2_image_17775.png,1280,720,parcel,445,526,665,641
2_image_17775.png,1280,720,parcel,475,497,622,541
2_image_17775.png,1280,720,parcel,479,448,620,509
2_image_17775.png,1280,720,parcel,474,359,614,404
2_image_17775.png,1280,720,parcel,479,289,609,341
2_image_17775.png,1280,720,parcel,506,268,577,298
2_image_17775.png,1280,720,parcel,517,182,567,209
2_image_1800.png,1280,720,parcel,517,162,556,188
2_image_18000.png,1280,720,parcel,454,416,645,489
2_image_18000.png,1280,720,parcel,487,258,592,291
2_image_18000.png,1280,720,parcel,493,226,581,262
2_image_18000.png,1280,720,parcel,515,194,570,218
2_image_18000.png,1280,720,parcel,511,157,567,185
2_image_18225.png,1280,720,parcel,455,535,645,670
2_image_18225.png,1280,720,parcel,454,347,631,434
2_image_18225.png,1280,720,parcel,467,270,604,347
2_image_18225.png,1280,720,parcel,491,217,587,263
2_image_18225.png,1280,720,parcel,502,154,570,194
2_image_18450.png,1280,720,parcel,375,441,722,671
2_image_18450.png,1280,720,parcel,477,345,599,394
2_image_18450.png,1280,720,parcel,492,314,599,349
2_image_18450.png,1280,720,parcel,488,271,584,317
2_image_18450.png,1280,720,parcel,500,199,582,254
2_image_18675.png,1280,720,parcel,468,373,609,459
2_image_18675.png,1280,720,parcel,510,302,588,350
2_image_18675.png,1280,720,parcel,482,263,600,300
2_image_18675.png,1280,720,parcel,501,232,564,263
2_image_18675.png,1280,720,parcel,514,176,563,202
2_image_18900.png,1280,720,parcel,475,400,625,493
2_image_18900.png,1280,720,parcel,482,223,590,284
2_image_18900.png,1280,720,parcel,497,193,583,223
2_image_18900.png,1280,720,parcel,511,143,568,191
2_image_19125.png,1280,720,parcel,420,359,697,617
2_image_19125.png,1280,720,parcel,495,308,602,361
2_image_19125.png,1280,720,parcel,517,253,583,299
2_image_19125.png,1280,720,parcel,509,217,569,241
2_image_19125.png,1280,720,parcel,511,172,565,204
2_image_19350.png,1280,720,parcel,474,511,684,690
2_image_19350.png,1280,720,parcel,475,399,595,449
2_image_19350.png,1280,720,parcel,479,358,595,393
2_image_19350.png,1280,720,parcel,500,326,575,361
2_image_19350.png,1280,720,parcel,522,270,592,311
2_image_19350.png,1280,720,parcel,509,214,568,245
2_image_19350.png,1280,720,parcel,502,189,567,213
2_image_19575.png,1280,720,parcel,473,485,632,581
2_image_19575.png,1280,720,parcel,475,354,606,409
2_image_19575.png,1280,720,parcel,502,226,575,284
2_image_19575.png,1280,720,parcel,513,163,561,207
2_image_19800.png,1280,720,parcel,497,347,604,427
2_image_19800.png,1280,720,parcel,475,308,610,364
2_image_19800.png,1280,720,parcel,506,250,578,307
2_image_19800.png,1280,720,parcel,513,195,563,231
2_image_19800.png,1280,720,parcel,517,157,563,185
2_image_20025.png,1280,720,parcel,468,475,659,645
2_image_20025.png,1280,720,parcel,496,302,588,364
2_image_20025.png,1280,720,parcel,505,198,564,261
2_image_20025.png,1280,720,parcel,518,176,565,217
2_image_2025.png,1280,720,parcel,452,526,664,647
2_image_2025.png,1280,720,parcel,509,272,586,308
2_image_20250.png,1280,720,parcel,455,623,606,693
2_image_20250.png,1280,720,parcel,475,326,601,357
2_image_20250.png,1280,720,parcel,482,270,606,317
2_image_20250.png,1280,720,parcel,492,223,573,272
2_image_20250.png,1280,720,parcel,501,181,572,214
2_image_20475.png,1280,720,parcel,460,471,624,559
2_image_20475.png,1280,720,parcel,464,390,620,470
2_image_20475.png,1280,720,parcel,488,318,588,377
2_image_20475.png,1280,720,parcel,492,270,583,320
2_image_20475.png,1280,720,parcel,492,213,579,252
2_image_20475.png,1280,720,parcel,510,163,570,217
2_image_20700.png,1280,720,parcel,473,476,647,573
2_image_20700.png,1280,720,parcel,511,371,614,423
2_image_20700.png,1280,720,parcel,490,266,592,332
2_image_20700.png,1280,720,parcel,514,204,563,247
2_image_20700.png,1280,720,parcel,511,164,561,193
2_image_20925.png,1280,720,parcel,415,497,670,647
2_image_20925.png,1280,720,parcel,475,448,623,522
2_image_20925.png,1280,720,parcel,483,345,619,443
2_image_20925.png,1280,720,parcel,487,257,601,302
2_image_20925.png,1280,720,parcel,504,220,572,254
2_image_21825.png,1280,720,parcel,399,456,713,647
2_image_21825.png,1280,720,parcel,464,347,629,434
2_image_21825.png,1280,720,parcel,474,300,610,359
2_image_21825.png,1280,720,parcel,488,257,590,297
2_image_21825.png,1280,720,parcel,509,234,577,273
2_image_21825.png,1280,720,parcel,515,213,565,236
2_image_21825.png,1280,720,parcel,510,162,558,200
2_image_22050.png,1280,720,parcel,468,594,651,691
2_image_22050.png,1280,720,parcel,478,438,611,506
2_image_22050.png,1280,720,parcel,515,322,590,368
2_image_22050.png,1280,720,parcel,508,250,575,294
2_image_22050.png,1280,720,parcel,505,225,587,253
2_image_22050.png,1280,720,parcel,510,172,569,220
2_image_2250.png,1280,720,parcel,467,171,536,221
2_image_2250.png,1280,720,parcel,515,150,563,191
2_image_2475.png,1280,720,parcel,484,475,631,563
2_image_2475.png,1280,720,parcel,469,290,619,394
2_image_2475.png,1280,720,parcel,493,230,590,289
2_image_2475.png,1280,720,parcel,500,141,575,191
2_image_25425.png,1280,720,parcel,451,632,634,694
2_image_25425.png,1280,720,parcel,460,553,611,636
2_image_25425.png,1280,720,parcel,478,470,623,556
2_image_25425.png,1280,720,parcel,479,416,622,494
2_image_25425.png,1280,720,parcel,520,388,610,438
2_image_25425.png,1280,720,parcel,492,291,593,335
2_image_25425.png,1280,720,parcel,509,236,577,264
2_image_25650.png,1280,720,parcel,424,562,641,643
2_image_25650.png,1280,720,parcel,522,463,596,521
2_image_25650.png,1280,720,parcel,450,400,659,485
2_image_25650.png,1280,720,parcel,531,340,583,382
2_image_25650.png,1280,720,parcel,493,291,583,329
2_image_25650.png,1280,720,parcel,515,229,578,259
2_image_26775.png,1280,720,parcel,454,481,655,648
2_image_26775.png,1280,720,parcel,458,404,643,456
2_image_26775.png,1280,720,parcel,492,320,595,370
2_image_26775.png,1280,720,parcel,523,298,586,340
2_image_26775.png,1280,720,parcel,474,268,602,323
2_image_26775.png,1280,720,parcel,500,217,579,252
2_image_26775.png,1280,720,parcel,504,191,574,214
2_image_28350.png,1280,720,parcel,455,548,649,672
2_image_28350.png,1280,720,parcel,491,397,590,477
2_image_28350.png,1280,720,parcel,458,366,629,452
2_image_28350.png,1280,720,parcel,490,254,596,340
2_image_28350.png,1280,720,parcel,504,232,577,261
2_image_28350.png,1280,720,parcel,502,184,572,217
2_image_28575.png,1280,720,parcel,449,549,658,644
2_image_28575.png,1280,720,parcel,482,508,628,568
2_image_28575.png,1280,720,parcel,472,375,596,450
2_image_28575.png,1280,720,parcel,499,316,590,356
2_image_28575.png,1280,720,parcel,505,238,587,294
2_image_28575.png,1280,720,parcel,502,188,575,232
2_image_29025.png,1280,720,parcel,429,556,675,682
2_image_29025.png,1280,720,parcel,472,511,629,580
2_image_29025.png,1280,720,parcel,433,409,641,495
2_image_29025.png,1280,720,parcel,492,362,587,406
2_image_29025.png,1280,720,parcel,465,345,620,382
2_image_29025.png,1280,720,parcel,495,311,591,344
2_image_29025.png,1280,720,parcel,488,258,590,314
2_image_29025.png,1280,720,parcel,502,236,574,267
2_image_29025.png,1280,720,parcel,495,216,565,244
2_image_29925.png,1280,720,parcel,425,553,654,680
2_image_29925.png,1280,720,parcel,465,482,643,584
